d_theory,vertices,edges,epsilon,time,d_true,recursive_calls,est_matching_size,theory_maximal_matching
2,10,15,0.05,0.0000,3.00,59,4.00,5,2,10,13,0.05,0.0000,2.60,37,3.00,5
2,10,12,0.10,0.0000,2.40,36,4.00,5
2,10,13,0.20,0.0010,2.60,41,4.00,5
2,50,64,0.05,0.0010,2.56,224,20.00,25
2,50,65,0.10,0.0010,2.60,242,21.00,25
2,50,66,0.20,0.0020,2.64,212,21.00,25
2,100,131,0.05,0.0020,2.62,417,42.00,50
2,100,129,0.10,0.0020,2.58,400,43.00,50
2,100,134,0.20,0.0020,2.68,467,41.00,50
2,10,14,0.05,0.0000,2.80,44,4.00,5
2,10,13,0.05,0.0000,2.60,41,4.00,5
2,10,13,0.05,0.0000,2.60,37,4.00,5
2,10,13,0.05,0.0000,2.60,36,4.00,5
2,10,12,0.05,0.0010,2.40,49,4.00,5
2,10,13,0.05,0.0000,2.60,36,4.00,5
2,10,13,0.05,0.0000,2.60,38,4.00,5
2,10,13,0.05,0.0000,2.60,45,4.00,5
2,10,13,0.05,0.0000,2.60,50,5.00,5
2,10,12,0.05,0.0000,2.40,31,5.00,5
2,10,13,0.10,0.0000,2.60,38,4.00,5
2,10,14,0.10,0.0000,2.80,38,4.00,5
2,10,13,0.10,0.0000,2.60,35,5.00,5
2,10,14,0.10,0.0000,2.80,41,4.00,5
2,10,15,0.10,0.0000,3.00,52,4.00,5
2,10,12,0.10,0.0000,2.40,37,4.00,5
2,10,14,0.10,0.0000,2.80,44,5.00,5
2,10,14,0.10,0.0010,2.80,61,4.00,5
2,10,14,0.10,0.0010,2.80,37,3.00,5
2,10,12,0.10,0.0000,2.40,34,4.00,5
2,10,13,0.20,0.0000,2.60,46,4.00,5
2,10,12,0.20,0.0000,2.40,36,4.00,5
2,10,13,0.20,0.0000,2.60,43,4.00,5
2,10,12,0.20,0.0010,2.40,43,3.00,5
2,10,13,0.20,0.0000,2.60,49,4.00,5
2,10,15,0.20,0.0000,3.00,50,5.00,5
2,10,14,0.20,0.0000,2.80,41,4.00,5
2,10,13,0.20,0.0000,2.60,40,4.00,5
2,10,14,0.20,0.0000,2.80,40,4.00,5
2,10,15,0.20,0.0000,3.00,45,4.00,5
2,50,68,0.05,0.0020,2.72,233,21.00,25
2,50,70,0.05,0.0010,2.80,212,21.00,25
2,50,69,0.05,0.0010,2.76,266,22.00,25
2,50,67,0.05,0.0000,2.68,213,20.00,25
2,50,61,0.05,0.0010,2.44,180,22.00,25
2,50,69,0.05,0.0000,2.76,211,20.00,25
2,50,66,0.05,0.0010,2.64,194,20.00,25
2,50,61,0.05,0.0010,2.44,186,19.00,25
2,50,63,0.05,0.0010,2.52,206,22.00,25
2,50,66,0.05,0.0010,2.64,204,21.00,25
2,50,63,0.10,0.0000,2.52,177,22.00,25
2,50,65,0.10,0.0010,2.60,192,20.00,25
2,50,65,0.10,0.0010,2.60,194,19.00,25
2,50,68,0.10,0.0010,2.72,201,22.00,25
2,50,67,0.10,0.0010,2.68,240,22.00,25
2,50,62,0.10,0.0010,2.48,212,22.00,25
2,50,66,0.10,0.0010,2.64,227,21.00,25
2,50,69,0.10,0.0010,2.76,247,20.00,25
2,50,67,0.10,0.0000,2.68,208,22.00,25
2,50,69,0.10,0.0010,2.76,186,21.00,25
2,50,67,0.20,0.0010,2.68,210,21.00,25
2,50,65,0.20,0.0010,2.60,200,21.00,25
2,50,69,0.20,0.0010,2.76,225,22.00,25
2,50,68,0.20,0.0010,2.72,216,21.00,25
2,50,67,0.20,0.0010,2.68,208,21.00,25
2,50,66,0.20,0.0010,2.64,229,19.00,25
2,50,63,0.20,0.0000,2.52,188,21.00,25
2,50,63,0.20,0.0010,2.52,205,22.00,25
2,50,67,0.20,0.0010,2.68,257,20.00,25
2,50,70,0.20,0.0010,2.80,274,21.00,25
2,100,132,0.05,0.0020,2.64,441,45.00,50
2,100,133,0.05,0.0020,2.66,419,42.00,50
2,100,135,0.05,0.0020,2.70,463,44.00,50
2,100,133,0.05,0.0030,2.66,424,41.00,50
2,100,126,0.05,0.0020,2.52,434,43.00,50
2,100,132,0.05,0.0020,2.64,457,41.00,50
2,100,126,0.05,0.0020,2.52,417,41.00,50
2,100,133,0.05,0.0030,2.66,453,44.00,50
2,100,131,0.05,0.0020,2.62,436,41.00,50
2,100,131,0.05,0.0020,2.62,425,41.00,50
2,100,130,0.10,0.0030,2.60,461,40.00,50
2,100,137,0.10,0.0020,2.74,437,41.00,50
2,100,130,0.10,0.0020,2.60,442,44.00,50
2,100,129,0.10,0.0020,2.58,436,39.00,50
2,100,127,0.10,0.0020,2.54,426,41.00,50
2,100,130,0.10,0.0020,2.60,399,41.00,50
2,100,132,0.10,0.0020,2.64,430,41.00,50
2,100,129,0.10,0.0020,2.58,418,42.00,50
2,100,136,0.10,0.0020,2.72,462,42.00,50
2,100,134,0.10,0.0030,2.68,443,43.00,50
2,100,127,0.20,0.0020,2.54,444,39.00,50
2,100,131,0.20,0.0020,2.62,410,41.00,50
2,100,140,0.20,0.0020,2.80,425,42.00,50
2,100,127,0.20,0.0020,2.54,398,41.00,50
2,100,131,0.20,0.0020,2.62,418,41.00,50
2,100,134,0.20,0.0020,2.68,438,41.00,50
2,100,137,0.20,0.0020,2.74,459,42.00,50
2,100,126,0.20,0.0020,2.52,414,40.00,50
2,100,130,0.20,0.0020,2.60,416,42.00,50
2,100,129,0.20,0.0020,2.58,444,42.00,50
2,10,12,0.05,0.0000,2.40,36,4.00,5
2,10,14,0.05,0.0000,2.80,43,3.00,5
2,10,12,0.05,0.0000,2.40,44,4.00,5
2,10,12,0.05,0.0000,2.40,38,5.00,5
2,10,12,0.05,0.0000,2.40,32,4.00,5
2,10,12,0.05,0.0000,2.40,41,4.00,5
2,10,13,0.05,0.0000,2.60,36,5.00,5
2,10,14,0.05,0.0010,2.80,51,4.00,5
2,10,12,0.05,0.0000,2.40,36,4.00,5
2,10,12,0.05,0.0000,2.40,39,4.00,5
2,10,14,0.10,0.0000,2.80,50,4.00,5
2,10,13,0.10,0.0000,2.60,36,4.00,5
2,10,14,0.10,0.0000,2.80,55,5.00,5
2,10,12,0.10,0.0000,2.40,39,4.00,5
2,10,13,0.10,0.0000,2.60,36,4.00,5
2,10,14,0.10,0.0000,2.80,42,4.00,5
2,10,12,0.10,0.0000,2.40,39,4.00,5
2,10,14,0.10,0.0000,2.80,36,4.00,5
2,10,13,0.10,0.0000,2.60,39,4.00,5
2,10,13,0.10,0.0000,2.60,42,4.00,5
2,10,14,0.20,0.0000,2.80,42,4.00,5
2,10,12,0.20,0.0000,2.40,43,4.00,5
2,10,12,0.20,0.0010,2.40,37,4.00,5
2,10,12,0.20,0.0000,2.40,34,4.00,5
2,10,15,0.20,0.0010,3.00,45,4.00,5
2,10,12,0.20,0.0010,2.40,41,4.00,5
2,10,13,0.20,0.0000,2.60,35,4.00,5
2,10,14,0.20,0.0000,2.80,48,4.00,5
2,10,15,0.20,0.0000,3.00,52,5.00,5
2,10,13,0.20,0.0000,2.60,33,4.00,5
2,50,65,0.05,0.0010,2.60,198,23.00,25
2,50,66,0.05,0.0010,2.64,196,21.00,25
2,50,68,0.05,0.0010,2.72,213,22.00,25
2,50,66,0.05,0.0010,2.64,227,21.00,25
2,50,68,0.05,0.0011,2.72,220,20.00,25
2,50,68,0.05,0.0010,2.72,204,21.00,25
2,50,64,0.05,0.0010,2.56,209,21.00,25
2,50,67,0.05,0.0010,2.68,193,22.00,25
2,50,66,0.05,0.0010,2.64,215,21.00,25
2,50,69,0.05,0.0010,2.76,203,20.00,25
2,50,64,0.10,0.0010,2.56,188,23.00,25
2,50,66,0.10,0.0010,2.64,225,19.00,25
2,50,68,0.10,0.0000,2.72,213,21.00,25
2,50,64,0.10,0.0000,2.56,192,19.00,25
2,50,66,0.10,0.0010,2.64,187,22.00,25
2,50,66,0.10,0.0010,2.64,202,18.00,25
2,50,69,0.10,0.0010,2.76,209,21.00,25
2,50,63,0.10,0.0010,2.52,204,22.00,25
2,50,66,0.10,0.0010,2.64,206,21.00,25
2,50,64,0.10,0.0010,2.56,180,20.00,25
2,50,66,0.20,0.0010,2.64,210,20.00,25
2,50,66,0.20,0.0010,2.64,212,22.00,25
2,50,65,0.20,0.0010,2.60,216,22.00,25
2,50,65,0.20,0.0010,2.60,210,21.00,25
2,50,69,0.20,0.0010,2.76,199,21.00,25
2,50,64,0.20,0.0010,2.56,186,22.00,25
2,50,71,0.20,0.0010,2.84,259,20.00,25
2,50,64,0.20,0.0010,2.56,202,21.00,25
2,50,68,0.20,0.0010,2.72,206,21.00,25
2,50,66,0.20,0.0000,2.64,187,21.00,25
2,100,132,0.05,0.0010,2.64,421,42.00,50
2,100,128,0.05,0.0020,2.56,428,40.00,50
2,100,134,0.05,0.0020,2.68,432,43.00,50
2,100,131,0.05,0.0020,2.62,466,42.00,50
2,100,129,0.05,0.0020,2.58,416,41.00,50
2,100,129,0.05,0.0020,2.58,424,44.00,50
2,100,126,0.05,0.0020,2.52,428,42.00,50
2,100,131,0.05,0.0020,2.62,431,42.00,50
2,100,135,0.05,0.0020,2.70,435,45.00,50
2,100,133,0.05,0.0020,2.66,399,43.00,50
2,100,128,0.10,0.0020,2.56,422,42.00,50
2,100,131,0.10,0.0020,2.62,480,41.00,50
2,100,131,0.10,0.0030,2.62,464,40.00,50
2,100,133,0.10,0.0020,2.66,478,41.00,50
2,100,131,0.10,0.0020,2.62,471,43.00,50
2,100,128,0.10,0.0020,2.56,394,42.00,50
2,100,128,0.10,0.0020,2.56,429,39.00,50
2,100,131,0.10,0.0020,2.62,405,41.00,50
2,100,132,0.10,0.0020,2.64,378,43.00,50
2,100,131,0.10,0.0020,2.62,459,43.00,50
2,100,127,0.20,0.0020,2.54,431,43.00,50
2,100,136,0.20,0.0020,2.72,425,41.00,50
2,100,130,0.20,0.0020,2.60,435,40.00,50
2,100,133,0.20,0.0020,2.66,410,40.00,50
2,100,126,0.20,0.0020,2.52,409,41.00,50
2,100,133,0.20,0.0020,2.66,441,43.00,50
2,100,124,0.20,0.0020,2.48,348,44.00,50
2,100,127,0.20,0.0020,2.54,403,42.00,50
2,100,127,0.20,0.0020,2.54,430,43.00,50
2,100,133,0.20,0.0020,2.66,410,41.00,50
3,10,18,0.05,0.0000,3.60,72,4.00,5
3,10,20,0.05,0.0000,4.00,87,5.00,5
3,10,19,0.05,0.0010,3.80,60,4.00,5
3,10,20,0.05,0.0000,4.00,50,4.00,5
3,10,19,0.05,0.0000,3.80,58,5.00,5
3,10,20,0.05,0.0000,4.00,72,5.00,5
3,10,20,0.05,0.0000,4.00,59,4.00,5
3,10,18,0.05,0.0000,3.60,52,4.00,5
3,10,21,0.05,0.0000,4.20,64,4.00,5
3,10,22,0.05,0.0000,4.40,93,5.00,5
3,10,18,0.10,0.0010,3.60,53,4.00,5
3,10,17,0.10,0.0000,3.40,88,5.00,5
3,10,19,0.10,0.0010,3.80,52,4.00,5
3,10,18,0.10,0.0010,3.60,68,4.00,5
3,10,17,0.10,0.0000,3.40,85,4.00,5
3,10,20,0.10,0.0000,4.00,83,5.00,5
3,10,17,0.10,0.0000,3.40,63,5.00,5
3,10,22,0.10,0.0000,4.40,62,4.00,5
3,10,19,0.10,0.0000,3.80,57,5.00,5
3,10,19,0.10,0.0010,3.80,57,4.00,5
3,10,21,0.20,0.0010,4.20,122,4.00,5
3,10,18,0.20,0.0000,3.60,58,5.00,5
3,10,18,0.20,0.0010,3.60,65,5.00,5
3,10,18,0.20,0.0000,3.60,65,4.00,5
3,10,20,0.20,0.0000,4.00,80,3.00,5
3,10,18,0.20,0.0000,3.60,66,4.00,5
3,10,19,0.20,0.0000,3.80,74,4.00,5
3,10,17,0.20,0.0000,3.40,55,5.00,5
3,10,19,0.20,0.0000,3.80,70,4.00,5
3,10,19,0.20,0.0000,3.80,136,4.00,5
3,50,94,0.05,0.0020,3.76,317,23.00,25
3,50,91,0.05,0.0020,3.64,357,22.00,25
3,50,93,0.05,0.0020,3.72,334,23.00,25
3,50,98,0.05,0.0020,3.92,377,22.00,25
3,50,92,0.05,0.0010,3.68,334,21.00,25
3,50,95,0.05,0.0020,3.80,295,21.00,25
3,50,91,0.05,0.0020,3.64,336,23.00,25
3,50,90,0.05,0.0010,3.60,327,20.00,25
3,50,97,0.05,0.0020,3.88,338,23.00,25
3,50,91,0.05,0.0020,3.64,361,22.00,25
3,50,95,0.10,0.0010,3.80,329,22.00,25
3,50,96,0.10,0.0020,3.84,471,21.00,25
3,50,97,0.10,0.0020,3.88,287,22.00,25
3,50,98,0.10,0.0010,3.92,371,22.00,25
3,50,92,0.10,0.0020,3.68,334,23.00,25
3,50,93,0.10,0.0010,3.72,319,22.00,25
3,50,90,0.10,0.0010,3.60,357,22.00,25
3,50,96,0.10,0.0020,3.84,416,21.00,25
3,50,91,0.10,0.0010,3.64,291,23.00,25
3,50,95,0.10,0.0010,3.80,323,22.00,25
3,50,99,0.20,0.0010,3.96,395,22.00,25
3,50,95,0.20,0.0020,3.80,323,22.00,25
3,50,98,0.20,0.0020,3.92,455,21.00,25
3,50,98,0.20,0.0020,3.92,306,20.00,25
3,50,97,0.20,0.0020,3.88,454,22.00,25
3,50,91,0.20,0.0010,3.64,332,22.00,25
3,50,93,0.20,0.0010,3.72,270,21.00,25
3,50,98,0.20,0.0020,3.92,413,22.00,25
3,50,93,0.20,0.0010,3.72,293,23.00,25
3,50,99,0.20,0.0020,3.96,433,22.00,25
3,100,188,0.05,0.0030,3.76,648,43.00,50
3,100,185,0.05,0.0030,3.70,690,44.00,50
3,100,185,0.05,0.0040,3.70,699,43.00,50
3,100,192,0.05,0.0030,3.84,736,45.00,50
3,100,190,0.05,0.0040,3.80,723,45.00,50
3,100,180,0.05,0.0030,3.60,688,45.00,50
3,100,191,0.05,0.0030,3.82,685,44.00,50
3,100,187,0.05,0.0030,3.74,676,44.00,50
3,100,188,0.05,0.0030,3.76,680,45.00,50
3,100,193,0.05,0.0030,3.86,693,45.00,50
3,100,186,0.10,0.0040,3.72,753,43.00,50
3,100,188,0.10,0.0040,3.76,742,44.00,50
3,100,192,0.10,0.0030,3.84,760,45.00,50
3,100,187,0.10,0.0030,3.74,726,43.00,50
3,100,191,0.10,0.0030,3.82,640,42.00,50
3,100,181,0.10,0.0030,3.62,672,43.00,50
3,100,193,0.10,0.0030,3.86,724,43.00,50
3,100,186,0.10,0.0030,3.72,640,45.00,50
3,100,185,0.10,0.0030,3.70,666,42.00,50
3,100,190,0.10,0.0040,3.80,848,41.00,50
3,100,187,0.20,0.0040,3.74,698,44.00,50
3,100,184,0.20,0.0040,3.68,672,41.00,50
3,100,193,0.20,0.0030,3.86,683,45.00,50
3,100,187,0.20,0.0030,3.74,677,44.00,50
3,100,186,0.20,0.0030,3.72,669,41.00,50
3,100,197,0.20,0.0040,3.94,880,40.00,50
3,100,184,0.20,0.0040,3.68,714,44.00,50
3,100,187,0.20,0.0040,3.74,736,43.00,50
3,100,186,0.20,0.0030,3.72,633,44.00,50
3,100,188,0.20,0.0040,3.76,792,45.00,50
4,10,24,0.05,0.0010,4.80,114,5.00,5
4,10,25,0.05,0.0000,5.00,80,4.00,5
4,10,27,0.05,0.0010,5.40,143,4.00,5
4,10,22,0.05,0.0000,4.40,83,4.00,5
4,10,24,0.05,0.0000,4.80,63,4.00,5
4,10,27,0.05,0.0000,5.40,94,4.00,5
4,10,26,0.05,0.0010,5.20,109,5.00,5
4,10,28,0.05,0.0010,5.60,165,4.00,5
4,10,26,0.05,0.0000,5.20,125,4.00,5
4,10,26,0.05,0.0010,5.20,87,4.00,5
4,10,26,0.10,0.0000,5.20,102,4.00,5
4,10,23,0.10,0.0000,4.60,82,5.00,5
4,10,25,0.10,0.0010,5.00,209,4.00,5
4,10,21,0.10,0.0000,4.20,102,4.00,5
4,10,22,0.10,0.0010,4.40,100,4.00,5
4,10,22,0.10,0.0000,4.40,73,4.00,5
4,10,27,0.10,0.0010,5.40,122,4.00,5
4,10,24,0.10,0.0000,4.80,91,4.00,5
4,10,26,0.10,0.0000,5.20,92,5.00,5
4,10,24,0.10,0.0000,4.80,91,4.00,5
4,10,26,0.20,0.0000,5.20,91,5.00,5
4,10,22,0.20,0.0000,4.40,57,5.00,5
4,10,25,0.20,0.0000,5.00,83,4.00,5
4,10,25,0.20,0.0010,5.00,95,4.00,5
4,10,28,0.20,0.0000,5.60,73,5.00,5
4,10,25,0.20,0.0000,5.00,85,4.00,5
4,10,28,0.20,0.0010,5.60,121,4.00,5
4,10,26,0.20,0.0010,5.20,76,5.00,5
4,10,23,0.20,0.0000,4.60,81,4.00,5
4,10,21,0.20,0.0010,4.20,76,4.00,5
4,50,130,0.05,0.0020,5.20,464,23.00,25
4,50,121,0.05,0.0020,4.84,457,22.00,25
4,50,122,0.05,0.0020,4.88,483,22.00,25
4,50,121,0.05,0.0030,4.84,505,21.00,25
4,50,130,0.05,0.0021,5.20,560,22.00,25
4,50,122,0.05,0.0020,4.88,450,22.00,25
4,50,118,0.05,0.0020,4.72,481,22.00,25
4,50,124,0.05,0.0020,4.96,504,21.00,25
4,50,126,0.05,0.0020,5.04,491,23.00,25
4,50,124,0.05,0.0020,4.96,447,24.00,25
4,50,116,0.10,0.0020,4.64,394,21.00,25
4,50,129,0.10,0.0020,5.16,542,21.00,25
4,50,123,0.10,0.0020,4.92,475,22.00,25
4,50,121,0.10,0.0020,4.84,483,24.00,25
4,50,120,0.10,0.0020,4.80,457,24.00,25
4,50,118,0.10,0.0010,4.72,390,22.00,25
4,50,124,0.10,0.0020,4.96,443,22.00,25
4,50,122,0.10,0.0020,4.88,483,22.00,25
4,50,122,0.10,0.0020,4.88,405,21.00,25
4,50,126,0.10,0.0020,5.04,474,23.00,25
4,50,125,0.20,0.0020,5.00,549,22.00,25
4,50,119,0.20,0.0020,4.76,440,21.00,25
4,50,115,0.20,0.0020,4.60,395,22.00,25
4,50,125,0.20,0.0020,5.00,522,23.00,25
4,50,122,0.20,0.0010,4.88,445,23.00,25
4,50,127,0.20,0.0020,5.08,450,23.00,25
4,50,126,0.20,0.0020,5.04,485,22.00,25
4,50,120,0.20,0.0020,4.80,452,20.00,25
4,50,128,0.20,0.0020,5.12,526,22.00,25
4,50,123,0.20,0.0020,4.92,463,21.00,25
4,100,252,0.05,0.0050,5.04,1108,47.00,50
4,100,238,0.05,0.0050,4.76,1046,44.00,50
4,100,248,0.05,0.0050,4.96,1005,44.00,50
4,100,245,0.05,0.0040,4.90,870,44.00,50
4,100,246,0.05,0.0050,4.92,1020,46.00,50
4,100,247,0.05,0.0050,4.94,973,44.00,50
4,100,252,0.05,0.0050,5.04,1066,44.00,50
4,100,249,0.05,0.0040,4.98,925,42.00,50
4,100,254,0.05,0.0060,5.08,1148,46.00,50
4,100,248,0.05,0.0050,4.96,1180,43.00,50
4,100,255,0.10,0.0050,5.10,1059,44.00,50
4,100,240,0.10,0.0050,4.80,1084,43.00,50
4,100,240,0.10,0.0040,4.80,932,44.00,50
4,100,251,0.10,0.0050,5.02,1003,42.00,50
4,100,236,0.10,0.0060,4.72,1199,45.00,50
4,100,247,0.10,0.0050,4.94,1015,47.00,50
4,100,240,0.10,0.0050,4.80,934,45.00,50
4,100,244,0.10,0.0040,4.88,961,45.00,50
4,100,245,0.10,0.0050,4.90,1018,44.00,50
4,100,243,0.10,0.0040,4.86,987,43.00,50
4,100,247,0.20,0.0050,4.94,1153,44.00,50
4,100,239,0.20,0.0050,4.78,973,42.00,50
4,100,247,0.20,0.0040,4.94,920,44.00,50
4,100,244,0.20,0.0050,4.88,1100,43.00,50
4,100,248,0.20,0.0050,4.96,980,43.00,50
4,100,246,0.20,0.0050,4.92,969,46.00,50
4,100,246,0.20,0.0040,4.92,933,45.00,50
4,100,248,0.20,0.0050,4.96,900,46.00,50
4,100,246,0.20,0.0060,4.92,1047,46.00,50
4,100,248,0.20,0.0050,4.96,1054,45.00,50
5,10,33,0.05,0.0010,6.60,111,5.00,5
5,10,32,0.05,0.0000,6.40,181,5.00,5
5,10,29,0.05,0.0010,5.80,132,5.00,5
5,10,30,0.05,0.0010,6.00,100,4.00,5
5,10,31,0.05,0.0010,6.20,136,4.00,5
5,10,30,0.05,0.0000,6.00,91,5.00,5
5,10,33,0.05,0.0010,6.60,106,4.00,5
5,10,31,0.05,0.0010,6.20,119,5.00,5
5,10,30,0.05,0.0000,6.00,99,5.00,5
5,10,30,0.05,0.0010,6.00,103,5.00,5
5,10,32,0.10,0.0010,6.40,121,4.00,5
5,10,31,0.10,0.0010,6.20,98,4.00,5
5,10,30,0.10,0.0000,6.00,98,4.00,5
5,10,30,0.10,0.0010,6.00,135,5.00,5
5,10,34,0.10,0.0010,6.80,154,5.00,5
5,10,31,0.10,0.0010,6.20,105,4.00,5
5,10,30,0.10,0.0000,6.00,111,5.00,5
5,10,30,0.10,0.0000,6.00,138,5.00,5
5,10,32,0.10,0.0010,6.40,150,4.00,5
5,10,32,0.10,0.0000,6.40,130,5.00,5
5,10,33,0.20,0.0000,6.60,121,5.00,5
5,10,29,0.20,0.0010,5.80,102,4.00,5
5,10,32,0.20,0.0010,6.40,137,4.00,5
5,10,31,0.20,0.0010,6.20,131,4.00,5
5,10,31,0.20,0.0010,6.20,83,5.00,5
5,10,31,0.20,0.0010,6.20,117,5.00,5
5,10,31,0.20,0.0000,6.20,113,5.00,5
5,10,30,0.20,0.0000,6.00,134,4.00,5
5,10,30,0.20,0.0010,6.00,152,4.00,5
5,10,27,0.20,0.0010,5.40,108,5.00,5
5,50,151,0.05,0.0040,6.04,798,22.00,25
5,50,151,0.05,0.0030,6.04,657,22.00,25
5,50,160,0.05,0.0050,6.40,1001,23.00,25
5,50,153,0.05,0.0020,6.12,512,23.00,25
5,50,155,0.05,0.0030,6.20,749,24.00,25
5,50,156,0.05,0.0030,6.24,604,23.00,25
5,50,146,0.05,0.0030,5.84,658,25.00,25
5,50,148,0.05,0.0030,5.92,577,21.00,25
5,50,151,0.05,0.0030,6.04,638,21.00,25
5,50,155,0.05,0.0020,6.20,575,22.00,25
5,50,152,0.10,0.0020,6.08,512,22.00,25
5,50,155,0.10,0.0040,6.20,855,22.00,25
5,50,151,0.10,0.0030,6.04,573,22.00,25
5,50,152,0.10,0.0030,6.08,579,23.00,25
5,50,157,0.10,0.0020,6.28,580,24.00,25
5,50,151,0.10,0.0030,6.04,735,23.00,25
5,50,152,0.10,0.0030,6.08,570,22.00,25
5,50,157,0.10,0.0040,6.28,728,23.00,25
5,50,153,0.10,0.0030,6.12,602,22.00,25
5,50,149,0.10,0.0030,5.96,687,22.00,25
5,50,146,0.20,0.0030,5.84,577,24.00,25
5,50,153,0.20,0.0020,6.12,614,23.00,25
5,50,153,0.20,0.0030,6.12,756,23.00,25
5,50,152,0.20,0.0030,6.08,723,24.00,25
5,50,154,0.20,0.0040,6.16,892,22.00,25
5,50,153,0.20,0.0030,6.12,625,23.00,25
5,50,153,0.20,0.0030,6.12,666,23.00,25
5,50,158,0.20,0.0030,6.32,576,23.00,25
5,50,148,0.20,0.0030,5.92,579,23.00,25
5,50,152,0.20,0.0030,6.08,528,23.00,25
5,100,304,0.05,0.0070,6.08,1337,45.00,50
5,100,301,0.05,0.0050,6.02,1220,45.00,50
5,100,308,0.05,0.0060,6.16,1189,45.00,50
5,100,314,0.05,0.0080,6.28,1458,45.00,50
5,100,299,0.05,0.0070,5.98,1349,44.00,50
5,100,305,0.05,0.0060,6.10,1422,46.00,50
5,100,300,0.05,0.0060,6.00,1161,48.00,50
5,100,313,0.05,0.0070,6.26,1328,45.00,50
5,100,311,0.05,0.0060,6.22,1228,45.00,50
5,100,298,0.05,0.0060,5.96,1308,46.00,50
5,100,306,0.10,0.0070,6.12,1487,45.00,50
5,100,300,0.10,0.0070,6.00,1391,44.00,50
5,100,305,0.10,0.0070,6.10,1372,47.00,50
5,100,301,0.10,0.0070,6.02,1451,45.00,50
5,100,305,0.10,0.0060,6.10,1401,46.00,50
5,100,306,0.10,0.0070,6.12,1429,45.00,50
5,100,301,0.10,0.0050,6.02,1156,46.00,50
5,100,299,0.10,0.0070,5.98,1481,47.00,50
5,100,304,0.10,0.0070,6.08,1403,46.00,50
5,100,299,0.10,0.0050,5.98,1139,45.00,50
5,100,312,0.20,0.0070,6.24,1386,45.00,50
5,100,305,0.20,0.0050,6.10,1127,47.00,50
5,100,304,0.20,0.0070,6.08,1377,47.00,50
5,100,299,0.20,0.0090,5.98,1769,46.00,50
5,100,313,0.20,0.0070,6.26,1353,47.00,50
5,100,307,0.20,0.0060,6.14,1229,46.00,50
5,100,304,0.20,0.0060,6.08,1166,46.00,50
5,100,300,0.20,0.0050,6.00,1125,46.00,50
5,100,315,0.20,0.0060,6.30,1289,46.00,50
5,100,306,0.20,0.0070,6.12,1421,44.00,50
6,10,36,0.05,0.0010,7.20,205,5.00,5
6,10,36,0.05,0.0010,7.20,120,5.00,5
6,10,36,0.05,0.0010,7.20,122,5.00,5
6,10,38,0.05,0.0020,7.60,202,4.00,5
6,10,35,0.05,0.0000,7.00,140,5.00,5
6,10,37,0.05,0.0010,7.40,196,5.00,5
6,10,36,0.05,0.0000,7.20,142,5.00,5
6,10,36,0.05,0.0010,7.20,125,4.00,5
6,10,37,0.05,0.0010,7.40,216,4.00,5
6,10,36,0.05,0.0010,7.20,133,5.00,5
6,10,37,0.10,0.0010,7.40,169,5.00,5
6,10,37,0.10,0.0010,7.40,195,4.00,5
6,10,37,0.10,0.0010,7.40,112,4.00,5
6,10,38,0.10,0.0000,7.60,133,5.00,5
6,10,37,0.10,0.0010,7.40,148,5.00,5
6,10,36,0.10,0.0010,7.20,153,5.00,5
6,10,36,0.10,0.0010,7.20,245,4.00,5
6,10,36,0.10,0.0010,7.20,165,5.00,5
6,10,36,0.10,0.0010,7.20,206,5.00,5
6,10,37,0.10,0.0020,7.40,240,5.00,5
6,10,37,0.20,0.0000,7.40,116,5.00,5
6,10,35,0.20,0.0000,7.00,120,5.00,5
6,10,36,0.20,0.0000,7.20,123,5.00,5
6,10,36,0.20,0.0000,7.20,140,5.00,5
6,10,37,0.20,0.0000,7.40,114,5.00,5
6,10,38,0.20,0.0010,7.60,229,5.00,5
6,10,36,0.20,0.0010,7.20,170,5.00,5
6,10,36,0.20,0.0000,7.20,175,5.00,5
6,10,36,0.20,0.0010,7.20,159,4.00,5
6,10,35,0.20,0.0010,7.00,205,5.00,5
6,50,185,0.05,0.0040,7.40,817,24.00,25
6,50,187,0.05,0.0040,7.48,828,23.00,25
6,50,184,0.05,0.0040,7.36,722,24.00,25
6,50,181,0.05,0.0030,7.24,688,22.00,25
6,50,190,0.05,0.0040,7.60,855,24.00,25
6,50,188,0.05,0.0050,7.52,992,22.00,25
6,50,184,0.05,0.0020,7.36,613,24.00,25
6,50,187,0.05,0.0050,7.48,908,22.00,25
6,50,180,0.05,0.0050,7.20,943,22.00,25
6,50,183,0.05,0.0030,7.32,611,23.00,25
6,50,179,0.10,0.0040,7.16,803,22.00,25
6,50,177,0.10,0.0040,7.08,868,23.00,25
6,50,176,0.10,0.0040,7.04,834,23.00,25
6,50,180,0.10,0.0040,7.20,900,23.00,25
6,50,179,0.10,0.0050,7.16,937,23.00,25
6,50,183,0.10,0.0040,7.32,739,23.00,25
6,50,181,0.10,0.0030,7.24,613,23.00,25
6,50,178,0.10,0.0040,7.12,880,24.00,25
6,50,180,0.10,0.0030,7.20,666,23.00,25
6,50,182,0.10,0.0040,7.28,820,23.00,25
6,50,183,0.20,0.0050,7.32,965,23.00,25
6,50,175,0.20,0.0030,7.00,705,23.00,25
6,50,176,0.20,0.0030,7.04,720,24.00,25
6,50,184,0.20,0.0050,7.36,977,24.00,25
