d_theory,vertices,edges,epsilon,time,d_true,recursive_calls,est_matching_size,theory_maximal_matching
2,10,15,0.05,0.0150,3.00,2688,6.15,5
2,10,13,0.05,0.0150,2.60,2942,6.62,5
2,10,12,0.10,0.0040,2.40,703,6.35,5
2,10,13,0.20,0.0010,2.60,170,5.00,5
2,50,64,0.05,0.0261,2.56,3245,34.31,25
2,50,65,0.10,0.0050,2.60,850,27.50,25
2,50,66,0.20,0.0030,2.64,197,34.00,25
2,100,131,0.05,0.0250,2.62,3843,56.88,50
2,100,129,0.10,0.0060,2.58,1049,55.50,50
2,100,134,0.20,0.0020,2.68,240,62.00,50
2,10,14,0.05,0.0240,2.80,4701,5.01,5
2,10,13,0.05,0.0190,2.60,3700,7.35,5
2,10,13,0.05,0.0140,2.60,2656,6.55,5
2,10,13,0.05,0.0170,2.60,3255,7.01,5
2,10,12,0.05,0.0130,2.40,2625,6.94,5
2,10,13,0.05,0.0180,2.60,3379,8.01,5
2,10,13,0.05,0.0160,2.60,2951,2.86,5
2,10,13,0.05,0.0210,2.60,4196,7.08,5
2,10,13,0.05,0.0190,2.60,3837,8.54,5
2,10,12,0.05,0.0180,2.40,3670,5.70,5
2,10,13,0.10,0.0080,2.60,1626,7.10,5
2,10,14,0.10,0.0050,2.80,779,6.75,5
2,10,13,0.10,0.0040,2.60,773,4.65,5
2,10,14,0.10,0.0060,2.80,1034,4.40,5
2,10,15,0.10,0.0060,3.00,1121,4.95,5
2,10,12,0.10,0.0050,2.40,1070,4.30,5
2,10,14,0.10,0.0080,2.80,1590,6.00,5
2,10,14,0.10,0.0060,2.80,1319,5.95,5
2,10,14,0.10,0.0030,2.80,672,5.90,5
2,10,12,0.10,0.0070,2.40,1467,4.85,5
2,10,13,0.20,0.0030,2.60,425,5.20,5
2,10,12,0.20,0.0010,2.40,248,4.20,5
2,10,13,0.20,0.0010,2.60,179,3.20,5
2,10,12,0.20,0.0010,2.40,221,6.80,5
2,10,13,0.20,0.0010,2.60,169,5.20,5
2,10,15,0.20,0.0020,3.00,197,7.60,5
2,10,14,0.20,0.0020,2.80,352,6.60,5
2,10,13,0.20,0.0020,2.60,274,6.20,5
2,10,14,0.20,0.0020,2.80,244,5.00,5
2,10,15,0.20,0.0010,3.00,207,2.80,5
2,50,68,0.05,0.0230,2.72,2947,27.44,25
2,50,70,0.05,0.0210,2.80,3814,36.75,25
2,50,69,0.05,0.0180,2.76,3279,29.19,25
2,50,67,0.05,0.0170,2.68,3147,25.81,25
2,50,61,0.05,0.0220,2.44,4216,35.50,25
2,50,69,0.05,0.0171,2.76,3178,30.50,25
2,50,66,0.05,0.0160,2.64,3149,31.44,25
2,50,61,0.05,0.0200,2.44,3870,35.38,25
2,50,63,0.05,0.0220,2.52,4576,29.25,25
2,50,66,0.05,0.0200,2.64,3366,33.75,25
2,50,63,0.10,0.0060,2.52,960,36.00,25
2,50,65,0.10,0.0050,2.60,843,37.25,25
2,50,65,0.10,0.0060,2.60,1139,30.25,25
2,50,68,0.10,0.0050,2.72,871,28.25,25
2,50,67,0.10,0.0050,2.68,996,31.00,25
2,50,62,0.10,0.0050,2.48,859,32.75,25
2,50,66,0.10,0.0050,2.64,919,28.75,25
2,50,69,0.10,0.0040,2.76,789,27.25,25
2,50,67,0.10,0.0060,2.68,979,31.25,25
2,50,69,0.10,0.0050,2.76,975,32.75,25
2,50,67,0.20,0.0010,2.68,227,38.00,25
2,50,65,0.20,0.0010,2.60,285,42.00,25
2,50,69,0.20,0.0010,2.76,221,28.00,25
2,50,68,0.20,0.0010,2.72,200,33.00,25
2,50,67,0.20,0.0010,2.68,268,31.00,25
2,50,66,0.20,0.0020,2.64,219,34.00,25
2,50,63,0.20,0.0020,2.52,227,28.00,25
2,50,63,0.20,0.0010,2.52,201,32.00,25
2,50,67,0.20,0.0020,2.68,307,16.00,25
2,50,70,0.20,0.0010,2.80,228,27.00,25
2,100,132,0.05,0.0180,2.64,3440,65.25,50
2,100,133,0.05,0.0201,2.66,3738,64.75,50
2,100,135,0.05,0.0210,2.70,3767,61.62,50
2,100,133,0.05,0.0170,2.66,3295,64.88,50
2,100,126,0.05,0.0200,2.52,3917,71.38,50
2,100,132,0.05,0.0211,2.64,4060,59.25,50
2,100,126,0.05,0.0190,2.52,3687,67.38,50
2,100,133,0.05,0.0170,2.66,3298,70.75,50
2,100,131,0.05,0.0210,2.62,4108,63.50,50
2,100,131,0.05,0.0190,2.62,3618,62.50,50
2,100,130,0.10,0.0040,2.60,882,56.00,50
2,100,137,0.10,0.0050,2.74,918,62.00,50
2,100,130,0.10,0.0050,2.60,935,62.50,50
2,100,129,0.10,0.0050,2.58,868,67.00,50
2,100,127,0.10,0.0050,2.54,861,59.50,50
2,100,130,0.10,0.0060,2.60,1029,60.50,50
2,100,132,0.10,0.0060,2.64,1042,63.00,50
2,100,129,0.10,0.0050,2.58,932,63.00,50
2,100,136,0.10,0.0040,2.72,788,73.00,50
2,100,134,0.10,0.0040,2.68,851,63.50,50
2,100,127,0.20,0.0020,2.54,279,64.00,50
2,100,131,0.20,0.0020,2.62,232,62.00,50
2,100,140,0.20,0.0020,2.80,216,50.00,50
2,100,127,0.20,0.0010,2.54,224,50.00,50
2,100,131,0.20,0.0020,2.62,235,56.00,50
2,100,134,0.20,0.0020,2.68,245,56.00,50
2,100,137,0.20,0.0020,2.74,285,52.00,50
2,100,126,0.20,0.0020,2.52,250,46.00,50
2,100,130,0.20,0.0020,2.60,235,56.00,50
2,100,129,0.20,0.0020,2.58,241,68.00,50
2,10,12,0.05,0.0160,2.40,2962,2.73,5
2,10,14,0.05,0.0230,2.80,4476,5.67,5
2,10,12,0.05,0.0130,2.40,2579,7.51,5
2,10,12,0.05,0.0230,2.40,4730,7.38,5
2,10,12,0.05,0.0180,2.40,3569,5.49,5
2,10,12,0.05,0.0140,2.40,2816,8.60,5
2,10,13,0.05,0.0150,2.60,2890,7.70,5
2,10,14,0.05,0.0200,2.80,3856,9.70,5
2,10,12,0.05,0.0140,2.40,2702,5.97,5
2,10,12,0.05,0.0170,2.40,3305,6.89,5
2,10,14,0.10,0.0050,2.80,858,5.40,5
2,10,13,0.10,0.0050,2.60,1135,6.95,5
2,10,14,0.10,0.0060,2.80,1150,6.40,5
2,10,12,0.10,0.0060,2.40,1099,7.35,5
2,10,13,0.10,0.0050,2.60,1056,6.40,5
2,10,14,0.10,0.0050,2.80,956,9.20,5
2,10,12,0.10,0.0040,2.40,716,3.70,5
2,10,14,0.10,0.0050,2.80,809,5.35,5
2,10,13,0.10,0.0050,2.60,922,5.80,5
2,10,13,0.10,0.0040,2.60,757,6.05,5
2,10,14,0.20,0.0010,2.80,192,6.60,5
2,10,12,0.20,0.0010,2.40,183,5.60,5
2,10,12,0.20,0.0010,2.40,169,5.20,5
2,10,12,0.20,0.0010,2.40,189,4.00,5
2,10,15,0.20,0.0010,3.00,210,4.20,5
2,10,12,0.20,0.0010,2.40,185,8.00,5
2,10,13,0.20,0.0010,2.60,221,4.80,5
2,10,14,0.20,0.0020,2.80,191,9.20,5
2,10,15,0.20,0.0010,3.00,206,5.00,5
2,10,13,0.20,0.0020,2.60,307,7.20,5
2,50,65,0.05,0.0190,2.60,3568,31.25,25
2,50,66,0.05,0.0190,2.64,3845,31.06,25
2,50,68,0.05,0.0190,2.72,3722,32.88,25
2,50,66,0.05,0.0200,2.64,3697,34.19,25
2,50,68,0.05,0.0171,2.72,3188,30.75,25
2,50,68,0.05,0.0221,2.72,4138,31.12,25
2,50,64,0.05,0.0170,2.56,3334,31.62,25
2,50,67,0.05,0.0190,2.68,3518,35.62,25
2,50,66,0.05,0.0190,2.64,3626,38.00,25
2,50,69,0.05,0.0200,2.76,3870,30.75,25
2,50,64,0.10,0.0050,2.56,1007,29.25,25
2,50,66,0.10,0.0060,2.64,1149,26.75,25
2,50,68,0.10,0.0060,2.72,1081,30.25,25
2,50,64,0.10,0.0060,2.56,1001,26.75,25
2,50,66,0.10,0.0050,2.64,896,30.50,25
2,50,66,0.10,0.0050,2.64,883,34.75,25
2,50,69,0.10,0.0040,2.76,823,25.25,25
2,50,63,0.10,0.0040,2.52,779,27.75,25
2,50,66,0.10,0.0050,2.64,867,28.75,25
2,50,64,0.10,0.0050,2.56,998,31.50,25
2,50,66,0.20,0.0010,2.64,247,20.00,25
2,50,66,0.20,0.0010,2.64,216,33.00,25
2,50,65,0.20,0.0020,2.60,228,25.00,25
2,50,65,0.20,0.0010,2.60,263,24.00,25
2,50,69,0.20,0.0020,2.76,285,34.00,25
2,50,64,0.20,0.0010,2.56,218,17.00,25
2,50,71,0.20,0.0020,2.84,298,33.00,25
2,50,64,0.20,0.0010,2.56,187,32.00,25
2,50,68,0.20,0.0020,2.72,274,25.00,25
2,50,66,0.20,0.0020,2.64,190,33.00,25
2,100,132,0.05,0.0181,2.64,3545,68.38,50
2,100,128,0.05,0.0170,2.56,3046,68.75,50
2,100,134,0.05,0.0200,2.68,3650,71.25,50
2,100,131,0.05,0.0200,2.62,3799,68.62,50
2,100,129,0.05,0.0191,2.58,3668,63.75,50
2,100,129,0.05,0.0200,2.58,3823,53.62,50
2,100,126,0.05,0.0160,2.52,3146,69.25,50
2,100,131,0.05,0.0230,2.62,4389,72.12,50
2,100,135,0.05,0.0191,2.70,3821,64.38,50
2,100,133,0.05,0.0190,2.66,3538,66.00,50
2,100,128,0.10,0.0050,2.56,1025,73.50,50
2,100,131,0.10,0.0060,2.62,1023,53.50,50
2,100,131,0.10,0.0090,2.62,968,64.00,50
2,100,133,0.10,0.0050,2.66,840,59.00,50
2,100,131,0.10,0.0060,2.62,948,61.00,50
2,100,128,0.10,0.0050,2.56,910,59.00,50
2,100,128,0.10,0.0060,2.56,1106,65.00,50
2,100,131,0.10,0.0050,2.62,981,67.50,50
2,100,132,0.10,0.0050,2.64,963,58.50,50
2,100,131,0.10,0.0060,2.62,1086,61.00,50
2,100,127,0.20,0.0020,2.54,286,66.00,50
2,100,136,0.20,0.0010,2.72,238,66.00,50
2,100,130,0.20,0.0010,2.60,238,66.00,50
2,100,133,0.20,0.0010,2.66,277,60.00,50
2,100,126,0.20,0.0010,2.52,207,48.00,50
2,100,133,0.20,0.0010,2.66,237,48.00,50
2,100,124,0.20,0.0010,2.48,238,50.00,50
2,100,127,0.20,0.0020,2.54,212,66.00,50
2,100,127,0.20,0.0010,2.54,224,50.00,50
2,100,133,0.20,0.0020,2.66,321,56.00,50
3,10,18,0.05,0.0521,3.60,10091,7.82,5
3,10,20,0.05,0.0451,4.00,8069,6.83,5
3,10,19,0.05,0.0410,3.80,7737,7.62,5
3,10,20,0.05,0.0751,4.00,14513,5.83,5
3,10,19,0.05,0.0360,3.80,6353,6.81,5
3,10,20,0.05,0.0490,4.00,9226,5.70,5
3,10,20,0.05,0.0551,4.00,10501,6.61,5
3,10,18,0.05,0.0400,3.60,7641,6.67,5
3,10,21,0.05,0.0751,4.20,14694,8.05,5
3,10,22,0.05,0.1571,4.40,31122,5.83,5
3,10,18,0.10,0.0281,3.60,5910,10.17,5
3,10,17,0.10,0.0150,3.40,2859,8.40,5
3,10,19,0.10,0.0120,3.80,2229,5.53,5
3,10,18,0.10,0.0291,3.60,6038,8.10,5
3,10,17,0.10,0.0130,3.40,2456,10.30,5
3,10,20,0.10,0.0190,4.00,3577,5.13,5
3,10,17,0.10,0.0080,3.40,1532,8.43,5
3,10,22,0.10,0.0150,4.40,2690,3.23,5
3,10,19,0.10,0.0110,3.80,2113,7.73,5
3,10,19,0.10,0.0090,3.80,1676,3.63,5
3,10,21,0.20,0.0020,4.20,441,3.93,5
3,10,18,0.20,0.0030,3.60,487,7.40,5
3,10,18,0.20,0.0040,3.60,862,6.73,5
3,10,18,0.20,0.0050,3.60,909,6.60,5
3,10,20,0.20,0.0030,4.00,561,4.47,5
3,10,18,0.20,0.0030,3.60,560,5.67,5
3,10,19,0.20,0.0060,3.80,1107,8.20,5
3,10,17,0.20,0.0030,3.40,667,8.73,5
3,10,19,0.20,0.0030,3.80,566,6.20,5
3,10,19,0.20,0.0030,3.80,522,5.40,5
3,50,94,0.05,0.0591,3.76,11287,37.04,25
3,50,91,0.05,0.0631,3.64,12515,33.38,25
3,50,93,0.05,0.0480,3.72,9028,34.67,25
3,50,98,0.05,0.0651,3.92,12668,36.75,25
3,50,92,0.05,0.0461,3.68,8704,36.50,25
3,50,95,0.05,0.0532,3.80,10280,38.67,25
3,50,91,0.05,0.0550,3.64,10733,38.88,25
3,50,90,0.05,0.0581,3.60,11390,32.58,25
3,50,97,0.05,0.0751,3.88,14379,33.46,25
3,50,91,0.05,0.0460,3.64,8809,30.79,25
3,50,95,0.10,0.0130,3.80,2384,24.50,25
3,50,96,0.10,0.0160,3.84,3132,34.17,25
3,50,97,0.10,0.0140,3.88,2644,29.50,25
3,50,98,0.10,0.0110,3.92,2158,28.50,25
3,50,92,0.10,0.0140,3.68,2722,35.50,25
3,50,93,0.10,0.0140,3.72,2510,35.17,25
3,50,90,0.10,0.0150,3.60,2827,33.33,25
3,50,96,0.10,0.0141,3.84,2715,27.00,25
3,50,91,0.10,0.0120,3.64,2275,31.00,25
3,50,95,0.10,0.0120,3.80,2230,30.17,25
3,50,99,0.20,0.0050,3.96,752,27.00,25
3,50,95,0.20,0.0040,3.80,752,31.00,25
3,50,98,0.20,0.0040,3.92,802,27.00,25
3,50,98,0.20,0.0030,3.92,648,35.00,25
3,50,97,0.20,0.0030,3.88,519,31.67,25
3,50,91,0.20,0.0050,3.64,779,39.67,25
3,50,93,0.20,0.0040,3.72,722,41.67,25
3,50,98,0.20,0.0030,3.92,550,36.33,25
3,50,93,0.20,0.0040,3.72,710,33.67,25
3,50,99,0.20,0.0040,3.96,705,29.00,25
3,100,188,0.05,0.0540,3.76,10091,73.75,50
3,100,185,0.05,0.0540,3.70,10124,68.00,50
3,100,185,0.05,0.0641,3.70,12342,69.67,50
3,100,192,0.05,0.0540,3.84,10194,72.33,50
3,100,190,0.05,0.0500,3.80,9424,67.83,50
3,100,180,0.05,0.0441,3.60,8202,71.00,50
3,100,191,0.05,0.0711,3.82,13952,70.67,50
3,100,187,0.05,0.0581,3.74,10948,75.50,50
3,100,188,0.05,0.0601,3.76,11609,72.25,50
3,100,193,0.05,0.0631,3.86,11859,64.25,50
3,100,186,0.10,0.0140,3.72,2566,59.00,50
3,100,188,0.10,0.0141,3.76,2780,79.67,50
3,100,192,0.10,0.0150,3.84,2853,64.67,50
3,100,187,0.10,0.0151,3.74,2817,58.00,50
3,100,191,0.10,0.0150,3.82,2685,72.00,50
3,100,181,0.10,0.0140,3.62,2609,60.67,50
3,100,193,0.10,0.0150,3.86,2618,63.67,50
3,100,186,0.10,0.0170,3.72,3290,76.33,50
3,100,185,0.10,0.0160,3.70,3035,66.67,50
3,100,190,0.10,0.0130,3.80,2402,63.67,50
3,100,187,0.20,0.0040,3.74,712,75.33,50
3,100,184,0.20,0.0040,3.68,669,52.67,50
3,100,193,0.20,0.0030,3.86,587,52.67,50
3,100,187,0.20,0.0050,3.74,896,78.00,50
3,100,186,0.20,0.0040,3.72,697,52.67,50
3,100,197,0.20,0.0040,3.94,653,58.00,50
3,100,184,0.20,0.0040,3.68,697,55.33,50
3,100,187,0.20,0.0040,3.74,657,71.33,50
3,100,186,0.20,0.0040,3.72,695,55.33,50
3,100,188,0.20,0.0030,3.76,557,66.00,50
4,10,24,0.05,0.0851,4.80,15364,6.72,5
4,10,25,0.05,0.2092,5.00,40271,5.88,5
4,10,27,0.05,0.2282,5.40,43258,7.81,5
4,10,22,0.05,0.0932,4.40,17383,8.72,5
4,10,24,0.05,0.0742,4.80,13162,6.01,5
4,10,27,0.05,0.1472,5.40,27280,5.83,5
4,10,26,0.05,0.1151,5.20,21646,3.84,5
4,10,28,0.05,0.1461,5.60,26886,7.60,5
4,10,26,0.05,0.1554,5.20,29195,8.53,5
4,10,26,0.05,0.0881,5.20,16016,7.66,5
4,10,26,0.10,0.0190,5.20,3217,7.12,5
4,10,23,0.10,0.0330,4.60,6076,8.40,5
